Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
alarmy.bydgoszcz.pl,0,0,1,2,0,0,1,0,0,1,0,0,1,1,1,1,1
arnold-express.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
j57e9f9.99ebm.4by.s3d427aa.rdch.3bc9114.bb30n.zh5cvqwd2g0d.servesside.party,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ampconnect.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
iholpforyou4.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
wildhorses.awardspace.info,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
mxp1081.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rapidcall.com.br,0,0,1,2,0,0,0,0,0,1,1,0,1,1,1,1,1
atronis.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
krasotkilux.ru,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
94.242.205.226,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
dequinnzangersborne.nl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
powerhouseproject.ca,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pest-control-in-houston.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
'www.gxyzx.com,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1
ayxhjrweqnktu.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
files.camtry.com,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
himpro.net.ua,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
msgdown.xinyinhe.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
lnk.bz,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
brutalforce.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
lalcointeriors.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
somethingnice.hc0.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
185.66.9.93,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
routstreetcars.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
databased.no-ip.biz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
travelinsider.com.au,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
teatremataro.es,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1
vgiftportal.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
hemisferiocatering.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
stoyanstroi-holding.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
bjcurio.com,0,0,1,2,1,0,0,0,0,1,0,1,1,1,1,1,1
winstontowers.info,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
home.comcast.net,0,0,1,2,0,0,0,0,0,1,1,0,1,1,1,1,1
westlifego.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
itctechnicalsolutions.com,0,0,1,2,0,0,1,0,0,1,0,0,1,1,1,1,1
sales.space-to-rent.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
guigui2223.hostoi.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
yepi-games.net,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
https-www.paypal.com.us-login-cmd-dispatch45645sd65s4d56z46z54d65z46da654da6.armadarig.com,0,0,1,2,0,1,0,1,0,1,0,1,1,1,1,1,1
butfipeke.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
pozamiatac-lapatayae.vet-payee.org,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
sdspropro.co.ua,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
bbwifgaeecj.su,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
motorati.co.nz,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
f5xraa2y2ybtrefz.tor2web.org,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
reculdgareb.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
tsrsolutions.in,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
cristianas.info,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1,1
kcdjqxk4jjwzjopq.onion,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
marinethrusters.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
yvestyle.ro,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1,1
filemanager24.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
binpt.pw,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bodzproductions.com.au,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
sudanetwork.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
amnistiaanimal.org,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
kinosiaxle.ge,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
babinet.cz,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
xjtsl.com.cn,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
ghrleads.info,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
neptun8.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
kembarastation.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
10.30.4.112,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
emshospital.org.in,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
anita-gd.com,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
webprocess.astahost.com,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1
pethabbo.rel7.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
truslibiz.in,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
176.9.188.147,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
hongleongconnect.my.fepix.org,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
literatus.edu.br,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1
candcconstruction.ca,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
surubiproducciones.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
194.1.238.155,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
maecorujafranquias.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
pbinteriors.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
webmail.mhcable.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
chromeupdater.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www-bmattle.tk,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
lokitools.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
91.239.25.1:6892,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bloomgifts4u.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
dehomefurniture.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1
fmmokbdbefddokda.online ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
lyskyz.com,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
notaxcig.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
securitywebservices.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
sb.xxyy111.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
tartaleta.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
albel.intnet.mu,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
ztipptops.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
mika.tohmon.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
demo.website.pl,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
threepoints.co.nz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
212.72.123.130,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sustentank.cl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
veganvet.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
ilox.mx,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
ebite.in,0,1,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
utgbbunbdoa.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
addublinirlanda.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
mail.cafeask.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
markanltd.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
podroz-wedwoje.pl,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
app.qmailer.co.uk,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,1
footballnewsheadlines.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
battlegroup-xtra.eu,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1,1
mxp2149.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
jjdstorage.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
buhjolk.at,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
lsxxg.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
yohollywood.50webs.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
paypclaccountverified.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.us.xn-----vldfgifeq7dua2hckj.net,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
electromecanicahn.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
fawnplastics.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
atiyka.home.ro,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
kizitowangalwa.co.ke,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
segurosyfianzas.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
z92074ju.beget.tech,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
mphtadhci5mrdlju.onion.to,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
particuliers.paypal.fr.espace-client.activation.dispatched.url.cgi.bin.c13c0dn63663d3faee8db2b24f.turbineamots.fr,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
200.9.104.13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
callcenteronline.cl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
4k8m11.ufh7.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
cholessen.com,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,1
service-paypal.com.tr.vu,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
vilariki.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
toujoursports.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
voceportal.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
adonaicapital.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
agrequima.com.gt,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
qtuanjdpx.info,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
kksjfbvfnsbvsnbsncdsbcnm.ias3.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
ib.adnxs.com,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
server.company.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
westcoastswingitaly.it,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
122.224.34.75:8188,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
exotique.co.id,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
bjcurio.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
werix.sk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.it.55780.amezionuk.org,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
nsholiday.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
lecheparahaiti.cl,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
amerikanservisi.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
ignitehq.biz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
valser.onored.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
2dfd.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
cswcmawdotwg.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
walterpayne.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
vistatitka.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
restauranttajmahal.ca,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
navalnautica.com.br,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
mxp240.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
kargoaps.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
rmfcustom.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
fundacioncopservir.org,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
thesocialdeviants.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
littlebirdiegifts.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
eventtorerep.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
thephysicsforum.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
plugin.mobile-shop.co,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
vn-market.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
pastavizyon.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
freemailguide.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
ampconnect.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
tenai.net,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
zylights.com,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
wudiai.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
retipanzio.hu,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
pavlov.xyz,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
files.renderings.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
wddrshwvjxgrox.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
celebratethegoodtimes.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
itoadnqgpbi.click,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
inotechsalamat.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
'update-information007.mpd.ly,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
djdj4.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
seeyounow.webcam,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
picasasicilia.com,0,0,1,4,1,0,0,0,0,1,0,1,1,1,1,1,1
vmg9mghfv4.tusudygonipsds.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
gruppoeslabon.com.ph,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
thipkuakul.co.th,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
goredevelopments.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
'skvs.stedu.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
lab.smarthostweb.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
products,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ptnst.co.id,0,0,1,8,0,0,1,0,0,1,0,0,1,1,1,1,1
iweiboclub.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
enmetec.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
update-informations005.balikye.net,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
lhhme.com.sg,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
oseman.org.uk,0,0,1,6,0,0,0,0,0,1,0,0,1,1,1,1,1
a667277a.whackyvidz.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
webrss.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
trebleimp.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
allenia.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
freeshadigift.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
xq.exxedu.cn,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
googleapists.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
'www.essei.cn,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
ch.tbe.taleo.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
hxbvgunernmw.pw,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ow.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
paypal.com.us.login-account.php.bin-cgi.webscr.member.confrimedy25403x29404a4q2l5a4b420121028cssprop18servicelogin.precisionparklandscaping.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
91.200.14.110,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
220.229.238.123,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
diavent.net,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
surfandearned.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bancainternet-banccredicoop-coopcredicoop.itauhom.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
svnsolutions.net,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
mitanko.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
adamdennis.info,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
webmail.mhcable.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
mikeg7hen.talktalk.net,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
thebeet.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
bfuhktaiywpmlzvnsoerdxcqgj.android-update-6-google.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
stsgroupbd.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
sysmktools.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
secured.paypal.com.cgi.bin.dspatch.autologin.xei.asia,0,0,1,9,0,0,0,0,0,1,0,0,1,1,1,1,1
chipo.republika.pl,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
tradetabletrepair.co.uk,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
dvrpxht.silyaqgppf.ga:14427,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
akwadrat.pl,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bintangjb.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
benzoshop.by,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,1
webmail.mhcable.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
moatleftbet.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
manoloy.com,0,1,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
huarui-tec.com,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
ricardohidalgo.cl,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
cndoubleegret.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
ichiewale973.biz,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
oscarcruz.pe,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
weekcoupon.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
onng9.pikirykopypd.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
hostingjoomla.be,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
pyundoori.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
bijuprabhakar.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
paypal.ca.6114.secure9j.mx,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
faceboc.ml,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
cpugame.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
xxggzs.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
facebook.videos.alx.allaround007.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
gurlfanam.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
f5xraa2y2ybtrefz.onion.to,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
klikideas.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
us-mg6-transfermail-service.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bluemed.ro,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
202.153.193.73,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dd.looneytheclown.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
w3.yuchengtech.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
dejavushoez.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
secure.digiads.in,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aquatixbottle.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
gkjx168.com,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1
colegioconquista.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
twitter.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
81.17.25.194,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
adisol.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
95.130.15.34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ecbclfnddamfdddc.cc ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
classic-food.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
rsj26.rhostjh.com,0,0,1,12,0,0,0,0,0,1,0,0,1,1,1,1,1
collisionstudios.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
fnuxooa.click,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
5.9.253.176,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
claywrites.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
mxpa1.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
formchamp.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
taokefx.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
allinhosting.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
sankalpa.cl,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
bikramyogahampden.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
agsteier.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
dreamtheatre.co,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
hydrahealth.com.au,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
91.239.24.208:6892,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
unitedstatesreferral.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
njykvalve.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
paypal.com-us.cgi-bin.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d43d.raicesestilorural.com.uy,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
rookie3.web.fc2.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
in3h.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
server.security.hotelneelgiri.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
synergyinfologics.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
jackkk.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
happythumbsgaming.com,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
adcarapicuiba.org.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
acesso45092.hut4.ru,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
pluscontactlenses.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
lapdatcamerachatluongcao.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
